author,episode_number,episode_title,quote,season
Chandler,10.0,Russ,"Well, i... I've got a pop-up book that told me everything I need to know.",2.0
Joey,10.0,Russ,I've never slept with someone for a part.,2.0
Chandler,10.0,Russ,Well is she...,2.0
Chandler,10.0,Russ,It's alright. Is she good-looking?,2.0
Joey,10.0,Russ,"Yeah, she's totally good looking. I mean, if I met her in a bar, or something, I'd be buying her breakfast. You know, after having slept with her.",2.0
Chandler,10.0,Russ,"Y'know, maybe this isn't such a big deal. Y'know, I mean, the way that I see it is you get a great job and you get to have sex. Y'know, I mean, throw in a tree and a fat guy and you've got christmas.",2.0
Joey,10.0,Russ,"I just... I just don't think that I want it that way though, y'know? I mean, let's say I do make it, alright? I'm always gonna look back and wonder if it was because of my talent or because of.. Y'know, the little general.",2.0
Chandler,10.0,Russ,Didn't you used to call it the little major?,2.0
Joey,10.0,Russ,"Yeah, but after denise demarco, I had to promote it.",2.0
Monica,10.0,Russ,"Yes, I would like something. No, no thank you.",2.0
Monica,10.0,Russ,"No, no really. I.. I wouldn't feel right about it. Just some water.",2.0
Monica,10.0,Russ,I'd like a scotch on the rocks with a twist.,2.0
Chandler,10.0,Russ,"Hey, we're having some fun now, huh, ross? Wanna do another one, huh russ? Ok... Eleven letters, atomic element number 101... Ends in ium.",2.0
Ross,10.0,Russ,Dysprosium? Try mendelevium.,2.0
Chandler,10.0,Russ,"And weenie number two has it. Unless, of course, nine-down, knights in white satin was sung by the doody blues.",2.0
Phoebe,10.0,Russ,You don't see it? You actually don't see it?,2.0
Phoebe,10.0,Russ,"Ok honey, you're dating ross.",2.0
Rachel,10.0,Russ,"No, phoebs. I'm dating russ.",2.0
Phoebe,10.0,Russ,Russ is ross. Russ... Ross!,2.0
Rachel,10.0,Russ,Steve... Sleeve!,2.0
Phoebe,10.0,Russ,"Ok, noone is named sleeve.",2.0
Rachel,10.0,Russ,"Phoebe, what the hell are you talking about? Other than their names being similar, I'm sorry, I do not see what you're seeing.",2.0
Ross,10.0,Russ,"For your information, it's a card sharp, not a card shark.",2.0
Chandler,10.0,Russ,"Ok, I'm gonna get some more coffee before the pinching and eye-poking begins.",2.0
Ross,10.0,Russ,"Oh you do, do you?",2.0
Ross,10.0,Russ,Of... Of what?,2.0
Ross,10.0,Russ,"Hey, you're a doctor of gums. That's the smallest body part you can major in. It's like day one, floss. Day two, here's your diploma.",2.0
Ross,10.0,Russ,"No, no, let me finish.",2.0
Ross,10.0,Russ,"No, you let me fini...",2.0
Rachel,10.0,Russ,"Ewww, ewww, ewww, ewww!",2.0
Rachel,10.0,Russ,Did joey say what he was gonna go when he left?,2.0
Chandler,10.0,Russ,"No, I don't even think he knew. Hey, would you sleep with somebody to get a great job?",2.0
Rachel,10.0,Russ,I don't know. Who would I have to sleep with?,2.0
Rachel,10.0,Russ,Why would I have to sleep with you?,2.0
Chandler,10.0,Russ,It's my game. You want the job or not?,2.0
Ross,10.0,Russ,Where ya goin'?,2.0
Monica,10.0,Russ,"Bobby and I are going away for the weekend, remember?",2.0
Phoebe,10.0,Russ,What's with all the bottles of liquor?,2.0
Ross,10.0,Russ,"What's going on, is... Uh, bobby drinking again?",2.0
Monica,10.0,Russ,"Oh no no, this is not for him, this is for me. That way he's still sober but I find his stories about shoelaces much more amusing.",2.0
Rachel,10.0,Russ,"Oh god, even his knock is boring.",2.0
Monica,10.0,Russ,Hi. I'll be ready in just a second.,2.0
Monica,10.0,Russ,"Oh god, you fell off the wagon.",2.0
Monica,10.0,Russ,What about me?,2.0
Monica,10.0,Russ,"What these? Oh, these are, um, for.. Cuts and scrapes.",2.0
Monica,10.0,Russ,Oh... Shoot.,2.0
Rachel,10.0,Russ,What happened?,2.0
Monica,10.0,Russ,Well we... We kinda broke up.,2.0
Monica,10.0,Russ,Does anybody want these?,2.0
Chandler,10.0,Russ,I'll take one. Sometimes I like to hold stuff like this and pretend I'm a giant.,2.0
Ross,10.0,Russ,How'd the callback go?,2.0
Joey,10.0,Russ,It was unbelievable! I walked in there and she was all over me.,2.0
Chandler,10.0,Russ,So what'd you do?,2.0
Joey,10.0,Russ,"Well, I couldn't do it. I told her I didn't want to get the part that way.",2.0
Ross,10.0,Russ,Good for you.,2.0
Joey,10.0,Russ,"But wait, wait, wait. Then, after I left her office, she caught up with me at the elevator and offered me an even bigger part.",2.0
Joey,10.0,Russ,"Soooooo... You are now looking at dr. Drake ramore, neurosurgeon, recurring in at least four episodes!",2.0
Joey,10.0,Russ,Alright... I've got to go shower.,2.0
Chandler,10.0,Russ,"Yeah, I'm sorry man.",2.0
Phoebe,10.0,Russ,"Oh I do, it's.... It's bob saget. She hates him.",2.0
Phoebe,10.0,Russ,"Hey, julie! Hey, how are you doing?",2.0
Ross,11.0,The Lesbian Wedding,"Ok. Here's his diaper bag, and his uh, mr. Winky, and uh...oh, him. Hi!",2.0
Ross,11.0,The Lesbian Wedding,"Oh, great. Great. There was a projectile, uh, throwing up incident, but he started it.",2.0
Ross,11.0,The Lesbian Wedding,"Oh, you and me?",2.0
Ross,11.0,The Lesbian Wedding,"As in, ""i now pronounce you wife and wife"" married?",2.0
Ross,11.0,The Lesbian Wedding,Why wouldn't I want to come? I had fun at the first wedding.,2.0
Ross,11.0,The Lesbian Wedding,"No no no, I mean, hey, why shouldn't I be happy for you? What would it say about me if I couldn't revel in your joy? I'm revelling baby, believe me!",2.0
Ross,11.0,The Lesbian Wedding,This is so cool. You're actually gonna be on television.,2.0
Joey,11.0,The Lesbian Wedding,"It really hit me last night. I'm gonna be on days of our lives. And then I started thinkin' about all of u, and how these are the days of our lives..",2.0
Monica,11.0,The Lesbian Wedding,"Yes! Carol and susan's caterer had a mountain bike accident this weekend, and she's in a full body cast.",2.0
Monica,11.0,The Lesbian Wedding,"They want me to do it, which is really cool, seeing as I've never catered before, and I really need the money, and this isn't a problem for you, is it?",2.0
Ross,11.0,The Lesbian Wedding,Would it matter?,2.0
Monica,11.0,The Lesbian Wedding,"Oh, you are so great! Thank you!",2.0
Joey,11.0,The Lesbian Wedding,Are you really not going?,2.0
Ross,11.0,The Lesbian Wedding,"I am really not going. I don't get it. They already live together, why do they need to get married?",2.0
Monica,11.0,The Lesbian Wedding,"They love each other, and they wanna celebrate that love with the people that are close with them.",2.0
Ross,11.0,The Lesbian Wedding,If you wanna call that a reason.,2.0
Chandler,11.0,The Lesbian Wedding,"Who's the bitterest man in the living room, the bitterest man in the living room? Hi, neighbor.",2.0
Monica,11.0,The Lesbian Wedding,"Ross, I thought you were over this.",2.0
Ross,11.0,The Lesbian Wedding,"Look, that has nothing to do with this, ok? She's my ex-wife. If she were marrying a guy, none of you'd expect me to be there.",2.0
Joey,11.0,The Lesbian Wedding,"Hey, if she were marrying a guy, she'd be like the worst lesbian ever.",2.0
Rachel,11.0,The Lesbian Wedding,Did I miss it? Did I miss it?,2.0
Joey,11.0,The Lesbian Wedding,"No, I'm on right after this guy shoots himself.",2.0
Chandler,11.0,The Lesbian Wedding,"Whoa, she's pretty.",2.0
Joey,11.0,The Lesbian Wedding,"Yeah, and she's really nice too. She taught me all about how to work the cameras, and smell-the-fart acting.",2.0
Rachel,11.0,The Lesbian Wedding,"I'm sorry, what?",2.0
Joey,11.0,The Lesbian Wedding,"It's like, you got so many lines to learn so fast, that sometimes you need a minute to remember your next one. So while you're thinkin' of it, you take this big pause where you look all intense, you know, like this.",2.0
Joey,11.0,The Lesbian Wedding,"There's my scene, there's my scene. ""mrs. Wallace, I'm dr. Drake ramoray, your sister's neurosurgeon.",2.0
Joey,11.0,The Lesbian Wedding,I'm afraid the situation is much worse than we expected. Your sister is suffering from a..subcranial hematoma. Perhaps we can discuss this over coffee.,2.0
Rachel,11.0,The Lesbian Wedding,That's great!,2.0
Chandler,11.0,The Lesbian Wedding,For a minute there I thought you were actually tryin' to smell something.,2.0
Ross,11.0,The Lesbian Wedding,That is so good! Do it again!,2.0
Joey,11.0,The Lesbian Wedding,"All right, all right. ""damnit braverman, it's right there on the chart!""",2.0
Chandler,11.0,The Lesbian Wedding,"That's great. All right, I gotta get to work, I got a big dinosaur bone to inspect.",2.0
Ross,11.0,The Lesbian Wedding,"No no, that's me.",2.0
Phoebe,11.0,The Lesbian Wedding,"Oh, thanks. I couldn't uh...",2.0
Ross,11.0,The Lesbian Wedding,Is everything ok?,2.0
Phoebe,11.0,The Lesbian Wedding,"Um, no, huh-uh. One of my clients died on the massage table today.",2.0
Chandler,11.0,The Lesbian Wedding,That's a little more relaxed than you want them to get.,2.0
Phoebe,11.0,The Lesbian Wedding,"Yeah, um, she was 82 years old. Her name was um, mrs. Adelman.",2.0
Phoebe,11.0,The Lesbian Wedding,"Yeah, it's just so strange. I mean, she probably woke up today and thought, ""ok, I'll have some breakfast, and then I'll take a little walk, and then I'll have my massage."" little did she know god was thinking, ""ok, but that's it."" oh, but the weirdest thing was, ok, I was cleansing her aura when she died, and when the spirit left her body, I don't think it went very far.",2.0
Rachel,11.0,The Lesbian Wedding,What do you mean?,2.0
Phoebe,11.0,The Lesbian Wedding,I think it went into me.,2.0
Monica,11.0,The Lesbian Wedding,"God, this is so hard. I can't decide between lamb or duck.",2.0
Chandler,11.0,The Lesbian Wedding,"Well, of course, lambs are scarier. Otherwise the movie would've been called silence of the ducks.",2.0
Rachel,11.0,The Lesbian Wedding,"Ok, who ordered what?",2.0
Ross,11.0,The Lesbian Wedding,"Oh, I believe I had the half-drunk cappuccino with the lipstick on the rim.",2.0
Chandler,11.0,The Lesbian Wedding,"Yes, and this with the cigarette butt in it, is that decaf?",2.0
Joey,11.0,The Lesbian Wedding,I can't believe you're so uptight about your mom comin'.,2.0
Rachel,11.0,The Lesbian Wedding,"I know, but it's just it's the first time, and I just don't want her to think that because I didn't marry barry, that my life is total crap, you know?",2.0
Phoebe,11.0,The Lesbian Wedding,Talk about crap. Try listening to stella niedman tell the story of her and rod steiger for the hundredth time.,2.0
Joey,11.0,The Lesbian Wedding,"Uh, pheebs, how long do you think this lady'll be with us?",2.0
Phoebe,11.0,The Lesbian Wedding,"I don't know. I mean, she obviously has some kind of unfinished business. Sit up!",2.0
Rachel,11.0,The Lesbian Wedding,Pretty much.,2.0
Rachel,11.0,The Lesbian Wedding,"This is joey, and phoebe, and this is chandler, and you remember ross.",2.0
Ross,11.0,The Lesbian Wedding,"Hi, mrs. Green.",2.0
Chandler,11.0,The Lesbian Wedding,"Believe me, sometimes that happens.",2.0
Phoebe,11.0,The Lesbian Wedding,"I know who it is you remind me of. Evelyn dermer. 'course, that's before she got the lousy face lift. Now she looks like soupy sales.",2.0
Joey,11.0,The Lesbian Wedding,"Pheebs, who's evelyn dermer?",2.0
Phoebe,11.0,The Lesbian Wedding,I don't know. Who's soupy sales?,2.0
Rachel,11.0,The Lesbian Wedding,"Yeah, well just be glad he's not playing a smaller instrument.",2.0
Rachel,11.0,The Lesbian Wedding,"I know. And mom, I realize you and daddy were upset when I didn't marry barry and get the big house in the suburbs with all the security and everything, but this is just so much better for me, you know?",2.0
Rachel,11.0,The Lesbian Wedding,"Well, what do you mean?",2.0
Monica,11.0,The Lesbian Wedding,"All right. Tell me if this is too cute. Lesbian wedding, chicken breasts.",2.0
Rachel,11.0,The Lesbian Wedding,Oh god. I think I'm gonna be sick.,2.0
Monica,11.0,The Lesbian Wedding,Why? It's not like I'm putting little nipples on them.,2.0
Ross,11.0,The Lesbian Wedding,And you had no idea they weren't getting along?,2.0
Joey,11.0,The Lesbian Wedding,They didn't fight a lot?,2.0
Rachel,11.0,The Lesbian Wedding,"No! They didn't even talk to each other. God, how was I supposed to know they were having problems?",2.0
Phoebe,11.0,The Lesbian Wedding,"In my day, divorce was not an option.",2.0
Joey,11.0,The Lesbian Wedding,"Hey, look who's up.",2.0
Rachel,11.0,The Lesbian Wedding,"I just can't believe this is happening. I mean, when I was little, everybody's parents were getting divorced. I just figured as a grownup I wouldn't have to worry about this.",2.0
Monica,11.0,The Lesbian Wedding,"Is there any chance that you can look at this as flattering? I mean, she's doing it because she wants to be more like you.",2.0
Rachel,11.0,The Lesbian Wedding,"Well, then, you know, couldn't she have just copied my haircut?",2.0
Chandler,11.0,The Lesbian Wedding,"You know, it's funny when my parents got divorced, they sent me to this shrink, and she told me that all kids have a tendency to blame themselves. But in your case it's actually kinda true.",2.0
Chandler,11.0,The Lesbian Wedding,Damn. My mail order grandfather hasn't come yet.,2.0
Phoebe,11.0,The Lesbian Wedding,"Yes, hi, mr. Adelman. Thanks for meeting me.",2.0
Phoebe,11.0,The Lesbian Wedding,"Um, do you wanna sit?",2.0
Phoebe,11.0,The Lesbian Wedding,"I don't know how to say this, but I think when your wife's spirit left her body, it um, kind of stuck around in me.",2.0
Phoebe,11.0,The Lesbian Wedding,"Yeah. Ok, you don't have to believe me but um, can you think of any unfinished business she might have had, like any reason she'd be hanging around?",2.0
Phoebe,11.0,The Lesbian Wedding,"Whoa, that's a lot of stuff.",2.0
Phoebe,11.0,The Lesbian Wedding,"I'm sorry, there's laughing in my head.",2.0
Rachel,11.0,The Lesbian Wedding,These are from halloween three years ago.,2.0
Rachel,11.0,The Lesbian Wedding,"No, that was his costume. See, he's actually an orthodontist, but he came as a regular dentist.",2.0
Monica,11.0,The Lesbian Wedding,"Um, you guys, you know when I said before, ""thank you, but I don't really need your help""?",2.0
Rachel,11.0,The Lesbian Wedding,"Actually, what I think you said was, ""don't touch that, and get the hell out of my kitchen.""",2.0
Monica,11.0,The Lesbian Wedding,"Really? Weird. Anyway, see, I planned everything really well. I planned and I planned and I planned. It just turns out, I don't think I planned enough time to actually do it.",2.0
Rachel,11.0,The Lesbian Wedding,"Hey, mon, you want some help?",2.0
Monica,11.0,The Lesbian Wedding,If you want.,2.0
Phoebe,11.0,The Lesbian Wedding,"Hey. What a day. I took her everywhere. The museum of modern art, rockefeller center, statue of liberty.",2.0
Rachel,11.0,The Lesbian Wedding,She's still with you?,2.0
Phoebe,11.0,The Lesbian Wedding,"Yeah. I guess she hasn't seen everything yet. I'll be right back, she has to go to the bathroom again. Oh, such a pretty face.",2.0
Monica,11.0,The Lesbian Wedding,"All right, look, nobody's smoking pot around all this food.",2.0
Rachel,11.0,The Lesbian Wedding,Oh! What's new in sex?,2.0
Monica,11.0,The Lesbian Wedding,"I'm dicing, I'm dicing, I don't hear anything.",2.0
Rachel,11.0,The Lesbian Wedding,"Oh, I'm sorry. You know what? I cannot have this conversation with you. I mean, god, you just come in here, and drop this bomb on me, before you even tell daddy. What? What do you want? Do you want my blessing?",2.0
Rachel,11.0,The Lesbian Wedding,You want me to talk you out of it?,2.0
Rachel,11.0,The Lesbian Wedding,Then what? What do you want?,2.0
Rachel,11.0,The Lesbian Wedding,Why on earth would I understand this?,2.0
Monica,11.0,The Lesbian Wedding,"All right people, we're in trouble here. We've only got 12 hours and 36 minutes left. Move, move, move!",2.0
Chandler,11.0,The Lesbian Wedding,"Monica, I feel like you should have german subtitles.",2.0
Monica,11.0,The Lesbian Wedding,"Joey, speed it up!",2.0
Joey,11.0,The Lesbian Wedding,"I'm sorry, it's the pigs. They're reluctant to get in the blankets!",2.0
Phoebe,11.0,The Lesbian Wedding,"Monica, how did this happen? I thought you had this all planned out.",2.0
Monica,11.0,The Lesbian Wedding,Do you want me to cry? Is that what you want? Do you wanna see me cry?,2.0
Phoebe,11.0,The Lesbian Wedding,Sir! No sir!,2.0
Monica,11.0,The Lesbian Wedding,"All right, you!",2.0
Ross,11.0,The Lesbian Wedding,"No. Look, I told you I am not a part of this thing.",2.0
Monica,11.0,The Lesbian Wedding,"All right, look, ross. I realize that you have issues with carol and susan, and I feel for you, I do. But if you don't help me cook, I'm gonna take a bunch of those little hot dogs, and I'm gonna create a new appetizer called ""pigs in ross"". All right, ball the melon.",2.0
Chandler,11.0,The Lesbian Wedding,"Hey! How come I'm stuck dicing, when he gets to ball the melon.",2.0
Monica,11.0,The Lesbian Wedding,It's goin' great. Right on schedule. Got my little happy helpers.,2.0
Ross,11.0,The Lesbian Wedding,What's the matter?,2.0
Monica,11.0,The Lesbian Wedding,"You're still gonna pay me, right? Or something a little less selfish.",2.0
Ross,11.0,The Lesbian Wedding,"Carol, what's the matter? What happened?",2.0
Ross,11.0,The Lesbian Wedding,It's ok. I'm sorry.,2.0
Ross,11.0,The Lesbian Wedding,"I uh can't believe I'm gonna say this, but I think susan's right.",2.0
Ross,11.0,The Lesbian Wedding,"Look, do you love her? And you don't have to be too emphatic about this.",2.0
Ross,11.0,The Lesbian Wedding,"Well then that's it. And if george and adelaide can't accept that, then the hell with them. Look, if my parents didn't want me to marry you, no way that would have stopped me. Look, this is your wedding. Do it.",2.0
Monica,11.0,The Lesbian Wedding,So we're back on?,2.0
Monica,11.0,The Lesbian Wedding,"You heard the woman. Peel, chop, devil! I can't believe I lost 2 minutes.",2.0
Joey,11.0,The Lesbian Wedding,"It just seems so futile, you know ? All these women, and nothing. I feel like superman without my powers, you know? I have the cape, and yet I cannot fly.",2.0
Chandler,11.0,The Lesbian Wedding,"Well now you understand how I feel every single day, ok? The world is my lesbian wedding.",2.0
